file,stage,epoch,sigma_rms,slow_rms,alpha_rms,beta_rms,kcomplex_like,k_min,sw_occ,eog_ptp,eog_zc,emg_rms
SC4001E0-PSG.edf,N1,1022,1.5872859513093485,6.657233710189374,1.6202678050082833,1.9372600855002926,1,-50.87179487179487,0.023,115.80708180708183,0.6270847231487658,3.3393766084904732
SC4001E0-PSG.edf,N1,1023,1.2443691454687678,7.720220387784579,1.346724853084616,1.6447051194161586,1,-49.652747252747254,0.031,164.593894993895,0.624082721814543,3.1387337574251184
SC4001E0-PSG.edf,N1,1024,1.4031107500728321,13.666812076188359,1.6183372890286873,1.9340997429084583,1,-67.18827838827839,0.03666666666666667,147.34603174603177,0.6200800533689126,2.961083630474943
SC4001E0-PSG.edf,N1,1089,2.50159181790045,10.959873609037862,3.160132795539566,4.106487282037663,1,-69.62637362637362,0.009333333333333334,776.6466422466423,0.6150767178118746,3.348250428706511
SC4001E0-PSG.edf,N1,1180,1.9379409405241834,16.493602482467434,3.0060620410984225,3.2920760017775046,1,-85.19267399267399,0.012666666666666666,371.0754578754579,0.6664442961974649,3.3587020508920804
SC4001E0-PSG.edf,N1,1228,2.1767735623689983,7.3292099169353575,2.616414865449142,3.703583095050401,1,-86.31794871794872,0.016,312.43272283272285,0.6477651767845231,1.8430146318825937
SC4001E0-PSG.edf,N1,1229,1.6983903633448163,11.936907889840075,3.151962208353752,2.4730817338383533,1,-79.37875457875458,0.04033333333333333,293.21367521367523,0.6544362908605738,2.0818499465619515
SC4001E0-PSG.edf,N1,1230,1.4819429982025227,8.303740457686851,3.6707385099059,2.378733864646728,1,-90.44395604395605,0.029333333333333333,280.4009768009768,0.6497665110073382,2.5225501382529547
SC4001E0-PSG.edf,N1,1231,1.1171256643699756,7.521609984319481,1.7060752529912282,1.5461090373722643,0,-38.024908424908425,0.017666666666666667,83.28253968253969,0.624082721814543,1.2541062687560944
SC4001E0-PSG.edf,N1,1232,1.2900965945599905,8.333602382269103,1.4759517952131256,1.516511178989486,1,-42.33846153846154,0.023,119.25665445665447,0.6117411607738492,1.538615048238729
SC4001E0-PSG.edf,N1,1233,1.680584101981394,8.401146476105934,1.3854817887479118,1.5131364140644676,0,-35.96190476190476,0.025,58.64273504273505,0.6154102735156771,1.2783285441022847
SC4001E0-PSG.edf,N2,1025,1.393737043245822,13.670566469511076,1.4296261136905695,1.7203915096211166,1,-69.15750915750915,0.032,146.36043956043957,0.6030687124749833,2.9416240639030224
SC4001E0-PSG.edf,N2,1026,1.585971114639133,14.492577987601162,1.4211684583810464,1.7932458151487298,1,-70.93919413919414,0.023666666666666666,98.06642246642247,0.5997331554369579,2.6799660445610125
SC4001E0-PSG.edf,N2,1027,2.1738944507453484,15.751252529346498,1.5286543053595396,2.1045710865316005,1,-69.15750915750915,0.028,89.19609279609281,0.6154102735156771,2.817921740100909
SC4001E0-PSG.edf,N2,1028,2.2675998667956416,14.52528560270422,1.6711031541229466,2.1694046623632928,1,-62.4996336996337,0.035666666666666666,90.67448107448108,0.5960640426951301,2.5429405026464935
SC4001E0-PSG.edf,N2,1029,2.191398322656664,13.885782496362978,1.6925750501901304,2.2114668969670945,1,-66.06300366300367,0.024,88.7032967032967,0.6150767178118746,2.7787805718816063
SC4001E0-PSG.edf,N2,1030,1.8237858112567873,11.446905526990456,1.5146795176552066,1.9328347135757473,1,-94.47619047619048,0.019333333333333334,76.87619047619049,0.6107404936624417,2.731007311109462
SC4001E0-PSG.edf,N2,1031,3.2796296387443573,17.090846403697864,1.8374050152716193,2.622225653432288,1,-83.5047619047619,0.031,105.45836385836387,0.5913942628418946,2.750015612076896
SC4001E0-PSG.edf,N2,1032,1.912066141382974,15.515142597784632,1.812952869203561,1.839340543532646,1,-77.5032967032967,0.034666666666666665,189.72649572649573,0.5897264843228819,2.7940861117725055
SC4001E0-PSG.edf,N2,1033,4.012829625869868,14.392370521669433,2.2380927346657433,2.8346246239547885,1,-58.56117216117216,0.025,95.1096459096459,0.5897264843228819,2.7011376615542324
SC4001E0-PSG.edf,N2,1034,3.0799786233896227,16.999819719064146,1.8785976759059075,2.340716911285567,1,-73.56483516483516,0.03233333333333333,96.58803418803419,0.5893929286190794,2.676334632789156
SC4001E0-PSG.edf,N2,1035,2.804112728738329,16.57281325656761,2.275091568656806,2.033116054419021,1,-67.84468864468865,0.029666666666666668,79.34017094017095,0.6027351567711808,2.699630172202605
SC4001E0-PSG.edf,N2,1036,3.096624344195302,18.017753520708904,2.255481781245115,2.229958598419926,1,-68.5010989010989,0.023,88.7032967032967,0.5847231487658439,2.759299645441454
SC4001E0-PSG.edf,N3,1038,3.271177824516893,20.209463105614336,2.537908668919185,2.2300269997615856,1,-83.87985347985348,0.021666666666666667,99.54481074481075,0.5810540360240161,2.7118562892110143
SC4001E0-PSG.edf,N3,1040,3.2679831877512076,20.1523895167714,2.5211975308606966,2.0931263572023795,1,-76.37802197802198,0.012333333333333333,134.53333333333336,0.5867244829886591,2.634125610773589
SC4001E0-PSG.edf,N3,1041,2.705406691388,23.77489889250853,2.3059990763707217,1.9438594673616578,0,-78.53479853479854,0.015,101.02319902319903,0.5787191460973983,2.764287587547046
SC4001E0-PSG.edf,N3,1042,2.260164369298763,21.252577859334362,2.1033411869915355,1.6687308015987765,0,-70.47032967032968,0.021666666666666667,110.38632478632479,0.5857238158772515,2.7582447317089183
SC4001E0-PSG.edf,N3,1043,2.7139674325010934,24.005674258620733,2.2002420416283988,1.9037986077745872,1,-81.62930402930402,0.02666666666666667,129.11257631257632,0.6044029352901935,2.8596339392773102
SC4001E0-PSG.edf,N3,1044,2.807009345202419,22.491283086552016,2.29388060655052,1.9749228806330568,0,-68.31355311355311,0.014,124.1846153846154,0.6050700466977985,2.9114632518145696
SC4001E0-PSG.edf,N3,1045,2.680635937779411,26.427545567603147,2.1007511649600845,1.8883364352210283,0,-73.56483516483516,0.006666666666666667,98.55921855921856,0.5883922615076718,2.9084152156572602
SC4001E0-PSG.edf,N3,1046,2.5613462886968454,21.884119339833873,1.9423538561837888,1.8489647529457176,1,-101.69670329670329,0.027666666666666666,120.24224664224664,0.6044029352901935,2.840471298922065
SC4001E0-PSG.edf,N3,1047,2.804112249036068,23.32055017235219,2.0910603616358974,1.778618036705706,0,-78.34725274725275,0.024,128.61978021978024,0.5663775850567044,2.848464802895295
SC4001E0-PSG.edf,N3,1048,2.9577880741025733,28.249917251726163,2.1575739699349916,1.9262036732020176,1,-106.0102564102564,0.011666666666666667,122.21343101343102,0.5683789192795197,2.921529576551753
SC4001E0-PSG.edf,N3,1049,2.2862192505654937,27.308128022844276,2.1189736157707837,1.7900741087989829,1,-96.63296703296703,0.019333333333333334,108.41514041514043,0.5937291527685123,2.9132673981859845
SC4001E0-PSG.edf,N3,1050,2.135936489413525,25.630923122304996,2.2305639002538262,1.620693032562064,0,-81.16043956043956,0.011666666666666667,139.46129426129426,0.5703802535023349,2.8789376281306733
SC4001E0-PSG.edf,REM,1199,1.369672083088758,9.046696095536188,2.1875031557001723,1.37896078490879,1,-66.43809523809524,0.021,80.32576312576313,0.5823882588392262,0.2841642717396636
SC4001E0-PSG.edf,REM,1200,1.3676764305177243,8.892979974222516,2.445668963614961,1.5387791921559073,1,-69.53260073260073,0.027666666666666666,332.1445665445666,0.5807204803202135,0.3757525781681345
SC4001E0-PSG.edf,REM,1201,1.2802039496112945,10.404642245397087,2.733568460230428,1.5236326478458468,1,-55.372893772893775,0.024666666666666667,82.2969474969475,0.5933955970647098,0.340011176286898
SC4001E0-PSG.edf,REM,1202,1.2737811869709474,7.251636513905533,2.6734724862353043,1.507911675936851,0,-37.55604395604396,0.019333333333333334,112.35750915750916,0.5967311541027351,0.3770573784806056
SC4001E0-PSG.edf,REM,1203,1.2901621466664848,7.223942157650906,2.338374252956862,1.449056326488337,1,-42.33846153846154,0.018666666666666668,154.73797313797314,0.6027351567711808,0.8397625061091181
SC4001E0-PSG.edf,REM,1204,1.1794307222388893,7.350812884225757,3.2403199504003304,1.402472318439556,0,-36.99340659340659,0.026333333333333334,91.16727716727718,0.6074049366244163,0.39280495584110614
SC4001E0-PSG.edf,REM,1205,1.4476399839338605,9.887124229546906,2.185010586485268,1.609747168962749,1,-62.59340659340659,0.024,78.35457875457877,0.5843895930620414,0.9320447056516835
SC4001E0-PSG.edf,REM,1206,1.2575630406417557,6.732953624820638,3.3421679584420514,1.536346792057269,0,-36.71208791208791,0.015,169.02905982905986,0.5907271514342896,0.44162140648599296
SC4001E0-PSG.edf,REM,1207,1.4376955437560794,7.523553056948214,2.773625772408,1.6104890489448622,0,-39.712820512820514,0.03133333333333333,251.81880341880344,0.5973982655103403,0.48150292487862073
SC4001E0-PSG.edf,REM,1208,1.3674405901200255,6.962324360727815,2.52769237707095,1.615432552426706,0,-35.02417582417583,0.022333333333333334,255.76117216117217,0.5690460306871248,0.3640184976984915
SC4001E0-PSG.edf,REM,1209,1.0937651276480769,7.689668056746959,2.6619043945451955,1.4001548146006448,1,-65.78168498168498,0.017,186.27692307692308,0.6137424949966644,0.45708146611590666
SC4001E0-PSG.edf,REM,1210,1.278444248578505,6.2203085906132936,2.3653873628614392,1.5225680050438353,1,-45.432967032967035,0.01633333333333333,124.1846153846154,0.6057371581054036,0.880842097086646
SC4111E0-PSG.edf,Wake,0,2.1829638613069333,23.347508245495153,2.2144015860889157,2.592062418857688,0,-98.17582417582416,0.032,704.1428571428571,0.5310206804536357,2.8206523358967868
SC4111E0-PSG.edf,Wake,1,2.108517767459725,26.305854353601323,2.5357853714125653,2.8358449631169855,0,-90.46153846153844,0.016,570.8857142857142,0.5400266844563042,2.7928161414600856
SC4111E0-PSG.edf,Wake,2,1.4901644213609466,19.730794562988276,2.6374524752136645,2.5066717262939204,0,-103.021978021978,0.033,606.2190476190476,0.5563709139426284,2.792854573132419
SC4111E0-PSG.edf,Wake,3,1.298856154925015,14.713929476806141,2.5021470501210086,2.593072450140799,1,-76.5164835164835,0.037333333333333336,393.20952380952383,0.6527685123415611,2.775204160657975
SC4111E0-PSG.edf,Wake,4,2.9255847450742176,29.805155691178772,2.5964400713651554,3.3297634506000326,0,-109.05494505494504,0.032,515.3619047619047,0.614076050700467,2.7557338284626356
SC4111E0-PSG.edf,Wake,5,2.5165627251175926,27.94478400779364,2.5696565393880024,4.377392346811816,0,-91.35164835164834,0.014,704.6476190476191,0.5960640426951301,2.76377852465304
SC4111E0-PSG.edf,Wake,6,1.9659789249266537,23.209068666606463,2.160427668422504,2.6629384883764162,0,-87.29670329670327,0.017,577.952380952381,0.6064042695130086,2.7183855748096764
SC4111E0-PSG.edf,Wake,7,2.3639738847124505,24.33281926850947,2.361305831531735,2.69516547818952,0,-86.40659340659339,0.022333333333333334,556.7523809523809,0.6290860573715811,2.744151404958067
SC4111E0-PSG.edf,Wake,8,2.2978872003087893,26.150998423679127,2.103169122596311,2.5793344676700722,0,-93.03296703296701,0.015,523.9428571428571,0.5703802535023349,2.800739021520332
SC4111E0-PSG.edf,Wake,9,2.836539683348698,32.48933265357912,2.195326242061839,3.5081597803785183,0,-101.24175824175822,0.0033333333333333335,622.3714285714286,0.5426951300867244,2.785109955938305
SC4111E0-PSG.edf,Wake,10,2.2513980314676916,23.552601468965417,2.203823193183845,2.8602673771311746,0,-99.75824175824174,0.025666666666666667,663.7619047619048,0.5123415610406938,2.7652797085768137
SC4111E0-PSG.edf,Wake,11,2.1912102481277733,20.123337731030023,3.391946530328222,3.2828336816435124,1,-102.9230769230769,0.039,594.6095238095238,0.6220813875917278,2.7525911671247756
SC4111E0-PSG.edf,N1,935,0.9565064579762655,4.396704488641848,1.5431010360423703,1.40660372130018,0,-26.472527472527457,0.012666666666666666,337.6857142857143,0.699466310873916,2.853446851324435
SC4111E0-PSG.edf,N1,936,1.0345340394285847,5.218146981233949,2.166765708190559,1.4420457825672013,0,-32.30769230769229,0.017666666666666667,374.0285714285714,0.6887925283522348,2.8407905707156003
SC4111E0-PSG.edf,N1,939,1.1844288060656503,5.164388399556842,2.7797966187976857,1.9710054900650142,0,-33.69230769230768,0.02666666666666667,421.4761904761905,0.6544362908605738,2.797623920401025
SC4111E0-PSG.edf,N1,940,0.9339436296371665,5.614903548771696,1.1196330017258878,1.5036896262695405,0,-31.714285714285698,0.016,430.0571428571428,0.6637758505670447,2.8534152636212395
SC4111E0-PSG.edf,N1,941,0.9443882976734943,7.282342763616555,1.0945646957636372,1.490630809359607,1,-53.47252747252745,0.021666666666666667,601.6761904761904,0.6397598398932621,2.8491795778200197
SC4111E0-PSG.edf,N1,942,0.9748507483519542,7.009904719153831,0.9965408151562528,1.3848326909584896,1,-54.65934065934064,0.019666666666666666,378.06666666666666,0.6684456304202802,2.822597456244868
SC4111E0-PSG.edf,N1,943,1.0940986617473416,7.766399156630142,1.0951788573610695,1.4907150480671505,0,-38.34065934065932,0.025333333333333333,410.3714285714285,0.6851234156104069,2.828223942099824
SC4111E0-PSG.edf,N1,944,0.9782990733516015,8.215827319347284,1.0660797602516692,1.335866358692621,1,-66.23076923076921,0.025333333333333333,454.79047619047617,0.715143428952635,2.8356024639101536
SC4111E0-PSG.edf,N1,966,0.9624636819485985,5.837663716690372,1.100565068890827,1.386973240539539,0,-32.999999999999986,0.012666666666666666,380.5904761904762,0.6631087391594396,2.900659166465443
SC4111E0-PSG.edf,N1,968,1.1367922968502555,4.837029782893869,1.109240755910413,1.4034827090793143,0,-27.16483516483515,0.025333333333333333,388.1619047619048,0.6390927284856571,2.873771598439932
SC4111E0-PSG.edf,N1,969,1.143112869316003,7.302378872393175,1.086615952517957,1.3678549543948473,1,-44.571428571428555,0.029666666666666668,276.6095238095238,0.6727818545697132,2.8763319465365376
SC4111E0-PSG.edf,N1,1020,2.3897368485914092,13.393866130513487,2.9215615090190554,3.817307019047518,1,-75.52747252747251,0.03,489.6190476190476,0.6767845230153435,2.9185971516009768
SC4111E0-PSG.edf,N2,945,1.2220722300191316,7.328382895708445,0.9893996247313614,1.4068789591702995,0,-37.64835164835163,0.017333333333333333,315.9809523809524,0.723148765843896,2.8660664100237923
SC4111E0-PSG.edf,N2,946,1.372233047209309,9.754422802745319,1.1254191972081284,1.4771098944009367,1,-53.86813186813185,0.038,209.47619047619048,0.7651767845230153,2.8689919019288523
SC4111E0-PSG.edf,N2,947,1.1972044854793533,6.616161863951558,1.0973555655348577,1.319033643480886,1,-42.19780219780218,0.025666666666666667,199.88571428571427,0.7815210140093396,2.8393607496524047
SC4111E0-PSG.edf,N2,948,1.5307583643908467,8.214993241403038,1.144038197925355,1.5048469246720284,1,-43.08791208791207,0.028666666666666667,245.3142857142857,0.7518345563709139,2.8477608045620686
SC4111E0-PSG.edf,N2,949,1.4262021440372734,9.417337861332339,1.0954257496939883,1.5515769364700742,1,-55.351648351648336,0.034,369.9904761904762,0.7615076717811875,2.81772293409649
SC4111E0-PSG.edf,N2,950,1.4579154870590079,7.687948848529246,1.2191947262544716,1.538483515871116,1,-46.54945054945053,0.025666666666666667,233.2,0.7314876584389594,2.8264691990774167
SC4111E0-PSG.edf,N2,951,1.8448160496548978,6.799887516725335,1.4537938396052794,1.7489073138930866,1,-46.45054945054943,0.015,152.43809523809523,0.8072048032021347,2.8212440518324535
SC4111E0-PSG.edf,N2,952,2.444910406359977,9.81394005208068,1.4242795966754307,2.15203785737811,1,-55.94505494505493,0.036,116.0952380952381,0.7891927951967979,2.804351547149537
SC4111E0-PSG.edf,N2,953,1.6238608928962968,9.324337123955715,1.060733041735532,1.6764316337273357,1,-53.571428571428555,0.03133333333333333,261.46666666666664,0.7691794529686458,2.792411025141774
SC4111E0-PSG.edf,N2,954,1.8599605738300147,9.62550680007286,1.1689591154465426,1.5889233382969286,1,-53.571428571428555,0.02666666666666667,261.4666666666667,0.7775183455637091,2.817842342407869
SC4111E0-PSG.edf,N2,955,1.9354222960683658,11.920103474557784,1.3679607505842073,1.8071210261660675,1,-51.890109890109876,0.028333333333333332,154.96190476190475,0.7918612408272181,2.801150573127645
SC4111E0-PSG.edf,N2,956,2.014018584738991,8.518631635646807,1.2410901607824116,1.6553311473988577,0,-36.758241758241745,0.030666666666666665,168.59047619047618,0.7795196797865244,2.8092606144678
SC4111E0-PSG.edf,N3,994,2.352952531618405,20.836975223429327,1.4727080030710347,1.6560412759966057,0,-66.82417582417581,0.030333333333333334,210.9904761904762,0.686457638425617,2.840685480654273
SC4111E0-PSG.edf,N3,997,1.5832196406811452,19.40987062886132,1.2581660066484202,1.4207859395067224,1,-82.35164835164834,0.04833333333333333,196.85714285714283,0.7131420947298199,2.8291420607668325
SC4111E0-PSG.edf,N3,1000,2.5056778395768338,16.754353198965,1.5075611230985069,1.9498161443815436,0,-58.4175824175824,0.030666666666666665,96.91428571428571,0.6894596397598399,2.7965688500970853
SC4111E0-PSG.edf,N3,1002,2.1256090717372085,20.854341308339613,1.434105193825883,1.61059324301864,0,-67.5164835164835,0.030333333333333334,172.62857142857143,0.6724482988659106,2.7281452307382756
SC4111E0-PSG.edf,N3,1006,2.123992487634979,15.831529105925421,1.572526827748752,1.5889674425078928,0,-64.35164835164834,0.03266666666666666,110.54285714285714,0.7258172114743162,2.7923098443164696
SC4111E0-PSG.edf,N3,1009,1.6733257682601306,17.800091317519467,1.3746131299192053,1.4099008229729446,1,-81.06593406593404,0.022333333333333334,176.66666666666669,0.7198132088058706,2.7809329609563287
SC4111E0-PSG.edf,N3,1010,1.9756047762199107,15.1922303077821,1.4589945939322442,1.4214564194894799,1,-64.25274725274724,0.021333333333333333,117.60952380952381,0.6797865243495663,2.754643860828474
SC4111E0-PSG.edf,N3,1011,1.5572386614017943,23.71771121454678,1.184684202661408,1.2900012204779752,0,-71.37362637362635,0.019333333333333334,218.05714285714285,0.676450967311541,2.781688959367432
SC4111E0-PSG.edf,N3,1013,2.0805523165730806,14.736113979345916,1.600388525385276,1.537079091204391,1,-55.74725274725273,0.028,75.71428571428571,0.7158105403602402,2.7537013636195193
SC4111E0-PSG.edf,N3,1014,1.9510538692431287,16.99589342370121,1.5218570969715342,1.3775656988293763,1,-70.97802197802196,0.022,98.42857142857142,0.7308205470313542,2.730255983114648
SC4111E0-PSG.edf,N3,1015,2.125533719354768,14.178290223422904,1.501267718880364,1.446146794519097,1,-55.74725274725273,0.014666666666666666,74.70476190476191,0.7098065376917946,2.7335104901938827
SC4111E0-PSG.edf,N3,1016,1.926265708574082,16.118649700619795,1.507135547643683,1.435246592420998,1,-77.10989010989009,0.027666666666666666,167.07619047619048,0.6470980653769179,2.6990624298078028
SC4111E0-PSG.edf,REM,1138,0.8944110648235868,5.2397653384162854,1.2514828948333943,1.1586894727479946,0,-34.18681318681317,0.012,262.4761904761905,0.8222148098732488,2.8204794155131383
SC4111E0-PSG.edf,REM,1139,0.9985088707805305,8.642675193990568,1.5967254022631714,1.16699415355368,1,-61.48351648351647,0.030666666666666665,248.84761904761905,0.837891927951968,2.870635980637972
SC4111E0-PSG.edf,REM,1140,0.8056474405159666,5.074805254612964,1.146090306724337,1.08650197436446,0,-34.978021978021964,0.024666666666666667,114.07619047619048,0.8482321547698466,2.862021965906854
SC4111E0-PSG.edf,REM,1141,0.866628294447274,6.392356566596764,1.3727433843237071,1.1553855588001607,1,-43.28571428571427,0.017666666666666667,217.04761904761904,0.8398932621747832,2.845822903836428
SC4111E0-PSG.edf,REM,1142,0.7025613278742903,5.2539226705548625,1.1883516908885408,1.0605308469056074,0,-34.78021978021977,0.017333333333333333,404.81904761904764,0.8525683789192795,2.8137548815298987
SC4111E0-PSG.edf,REM,1143,1.0384254473253973,7.63730292127805,1.1289413449972145,1.2003741974928699,1,-49.4175824175824,0.021333333333333333,344.247619047619,0.7881921280853903,2.8171310228670587
SC4111E0-PSG.edf,REM,1144,1.1874399595673368,6.963672941957637,1.0512754140144631,1.3493390557767415,1,-44.07692307692306,0.024666666666666667,349.79999999999995,0.8532354903268846,2.850789434525111
SC4111E0-PSG.edf,REM,1145,1.0405922089808854,5.535553914409019,1.2420529744234985,1.2684487221935472,0,-37.74725274725273,0.012666666666666666,141.33333333333331,0.8525683789192795,2.8315158013568165
SC4111E0-PSG.edf,REM,1146,1.7925670674161331,7.38323138366374,1.1888172272688993,1.499096867821107,1,-56.142857142857125,0.027333333333333334,159.5047619047619,0.8308872581721147,2.8241254457501235
SC4111E0-PSG.edf,REM,1147,1.1288325315379688,6.813028118303077,1.2114000567066234,1.1723381365586805,1,-46.351648351648336,0.02033333333333333,122.65714285714284,0.8455637091394262,2.811057618287703
SC4111E0-PSG.edf,REM,1148,1.5218499883468661,6.66739135039328,1.318735378832604,1.4469463045179263,1,-48.72527472527471,0.023,206.95238095238093,0.8152101400933957,2.78160481257373
SC4111E0-PSG.edf,REM,1149,0.9732835910044918,6.909044989651476,1.070144272055586,1.152516868218511,1,-40.6153846153846,0.027,115.08571428571429,0.8575717144763175,2.808642946335472
ST7011J0-PSG.edf,Wake,0,17.6278992680023,23.768758403883353,8.321066025937455,35.297260839028894,1,-2812.4885552096684,0.013666666666666667,5625.343343709943,0.2141427618412275,85.31480714497631
ST7011J0-PSG.edf,Wake,1,3.7781179654350803,46.98783206479419,2.4372283562940984,5.880988095625086,0,-376.3047060977843,0.03766666666666667,929.8663248489288,0.6454302868579053,129.72660319077193
ST7011J0-PSG.edf,Wake,2,2.0735855274875052,21.635811873493733,1.8424012559642904,2.810029887673288,0,-118.84270280168467,0.04466666666666667,648.2329243728254,0.6154102735156771,206.8785725098264
ST7011J0-PSG.edf,Wake,3,1.9765691442875974,18.645350913592534,1.9569451199193746,3.1722958135405666,1,-107.12323750228896,0.047,668.0095220655558,0.5987324883255504,116.50971563800493
ST7011J0-PSG.edf,Wake,4,1.9512906126638443,7.412447784533116,2.396013401046704,2.769606396057444,1,-156.93096502472073,0.018666666666666668,321.18659586156383,0.609739826551034,133.01752500630883
ST7011J0-PSG.edf,Wake,5,1.9541767661148264,4.1428242879798605,1.8674882473541423,2.4869677399043577,0,-28.383080021973996,0.023,78.00769089910273,0.6087391594396264,17.699606957229328
ST7011J0-PSG.edf,Wake,6,1.6387500614307193,4.728734203280631,1.7881769086060226,2.4430277209657283,0,-31.312946346822926,0.010333333333333333,98.15052188243911,0.5990660440293529,14.895496295709027
ST7011J0-PSG.edf,Wake,7,1.7707139475641207,3.743931487802061,1.8771524694227184,2.511669600277925,0,-34.975279252884086,0.012666666666666666,83.86742354880059,0.5687124749833222,17.346766519706055
ST7011J0-PSG.edf,Wake,8,1.8068377571691523,12.037874739324822,1.7537753214565213,2.6154236038519416,0,-90.27650613440761,0.056,337.66709393883906,0.5810540360240161,5.912446771658978
ST7011J0-PSG.edf,Wake,9,1.8855732038278021,5.566036308517733,1.6140068835986254,2.6378890731007947,1,-54.38564365500824,0.023666666666666666,117.56088628456327,0.6007338225483656,7.202652190855063
ST7011J0-PSG.edf,Wake,10,2.0563637497278604,14.510211389891692,1.701147792467164,2.9773265373104247,1,-138.61930049441494,0.042666666666666665,727.3393151437465,0.5967311541027351,25.41773548094388
ST7011J0-PSG.edf,Wake,11,1.8880317780118012,7.498700569151197,1.363044481285122,2.909014142028075,0,-46.32851126167368,0.02266666666666667,182.75041201245193,0.6541027351567712,10.219597629518882
ST7011J0-PSG.edf,N1,52,1.6642482960925653,5.399541415048738,1.4811632659867457,3.5075084956101983,1,-51.089544039553196,0.019333333333333334,334.37099432338397,0.576050700466978,7.839919135470216
ST7011J0-PSG.edf,N1,53,1.8150633851366325,5.514352533978825,1.6444116219489717,3.790837375345149,0,-49.62461087712873,0.02,490.3863761215894,0.5003335557038026,14.10857841554731
ST7011J0-PSG.edf,N1,54,1.9124191000770594,7.307724204514238,1.640760702648128,3.9517822510204597,1,-56.94927668925105,0.021333333333333333,276.87236769822374,0.5597064709806537,13.555065419370152
ST7011J0-PSG.edf,N1,74,1.8938049366413727,8.858102099619733,1.8941398637952174,2.624710587891191,1,-47.42721113349204,0.017666666666666667,229.9945065006409,0.6044029352901935,100.27780667292639
ST7011J0-PSG.edf,N1,75,1.7324883586411444,8.895136275342386,1.8495806216920407,2.942146301171156,1,-91.74143929683208,0.037,459.2565464200696,0.5703802535023349,30.250909708392566
ST7011J0-PSG.edf,N1,76,1.8067695779004467,8.597340709338576,1.6528133571475834,2.8322888277058613,1,-107.8557040835012,0.02266666666666667,564.3655008240249,0.5450300200133422,7.554307735989611
ST7011J0-PSG.edf,N1,77,1.942079672948616,12.936851164519629,1.4076330738631504,3.4705846055397362,1,-138.25306720380883,0.034333333333333334,482.3292437282549,0.5396931287525016,13.337185346358396
ST7011J0-PSG.edf,N1,82,2.319382563927638,16.34675316324816,2.215989526656211,3.3136871600824014,1,-145.21149972532504,0.041,595.1290972349386,0.5630420280186791,39.60299324163488
ST7011J0-PSG.edf,N1,92,2.158617693925108,12.879708681254376,1.8109126847236428,3.538095293176327,1,-96.86870536531771,0.035333333333333335,484.16041018128544,0.5403602401601068,30.452956210906688
ST7011J0-PSG.edf,N1,100,1.8020566852811795,4.853150835075689,1.8082653213273014,3.5031693436094202,1,-71.5986083134957,0.015333333333333332,302.87493133125804,0.5840560373582389,31.616742722256806
